"ensembl_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name"
"ENSMUSG00000095186",19.8826870421646,3.03089625163073,0.502555274565173,5.29227988373781e-11,1.98142958847144e-08,"Gm10718"
"ENSMUSG00000091028",31.1354029618796,2.64570833732513,0.439222559838314,8.39734026689665e-11,3.04987400456305e-08,"Gm10722"
"ENSMUSG00000032315",10.8139329400401,-6.02992297872652,1.30126997553086,4.4898497679556e-10,1.20071410937327e-07,"Cyp1a1"
"ENSMUSG00000023232",24.0675346558095,1.64299469724139,0.289940313243567,7.4787126441852e-10,1.89832543320877e-07,"Serinc2"
"ENSMUSG00000048620",22.3566691030969,2.0496171970267,0.370097871919196,1.05750764999413e-09,2.62398780297812e-07,"Olfr1336"
"ENSMUSG00000075014",2251.45787365954,3.06552801252231,0.557506255662567,1.59928976755004e-09,3.74233805606709e-07,"Gm10800"
"ENSMUSG00000095891",21.063915790526,2.88083802519752,0.526001024305662,2.38810538624774e-09,5.03722060062621e-07,"Gm10717"
"ENSMUSG00000009210",132.042590956155,1.03389433432481,0.191258613850014,3.07482866406955e-09,6.2460592237288e-07,"Prr29"
"ENSMUSG00000099137",55.8179046392076,1.074556614615,0.200098931977297,3.34952116200566e-09,6.6883238562929e-07,"Gm10603"
"ENSMUSG00000095280",217.188661699615,2.8743840603429,0.548218694671638,6.31642994321212e-09,1.15832159708323e-06,"Gm21738"
"ENSMUSG00000024411",140.059319453538,1.34417578440798,0.254439457937363,6.34230575326019e-09,1.15832159708323e-06,"Aqp4"
"ENSMUSG00000097312",239.456629550122,3.08767833419825,0.604875992305882,1.31846837492715e-08,2.2959746956871e-06,"Gm26870"
"ENSMUSG00000049723",21.4361424790104,2.06072610110078,0.420170005494377,4.79570759286431e-08,7.04122714811136e-06,"Mmp12"
"ENSMUSG00000085591",99.7144710472576,1.03769936795159,0.214023721624969,4.90796463695713e-08,7.06746907721827e-06,"Gm13479"
"ENSMUSG00000075015",207.91191270844,3.01379288346187,0.62766517825187,6.03228232122677e-08,8.4429401909058e-06,"Gm10801"
"ENSMUSG00000052485",80.2618050150548,-1.29149914088805,0.275318004103915,1.12289950882146e-07,1.46230809079219e-05,"Tmem171"
"ENSMUSG00000032942",2290.87421770678,1.36619781549932,0.295080095311924,1.3859364694746e-07,1.68746215990664e-05,"Ucp3"
"ENSMUSG00000050071",48.5255970271491,-1.37309133343101,0.298570347732316,1.63923300314681e-07,1.9030351515602e-05,"Bex1"
"ENSMUSG00000038393",12117.3153180086,1.08710836131065,0.240863684437132,2.63439103677989e-07,2.87975475670187e-05,"Txnip"
"ENSMUSG00000053964",1807.59173365836,1.12469743104574,0.253946769354376,3.99974077457792e-07,4.15973040556104e-05,"Lgals4"
"ENSMUSG00000025013",27.9371153821631,1.58150802858036,0.358002237498504,4.13730908907278e-07,4.2731269598589e-05,"Tll2"
"ENSMUSG00000053519",22.8022208597829,1.38140985963815,0.31537441710408,4.81339151797865e-07,4.85103498840373e-05,"Kcnip1"
"ENSMUSG00000100141",37.6227665010685,1.02762711077083,0.238014077772741,6.95291122015051e-07,6.59030369828949e-05,"Gm6445"
"ENSMUSG00000020051",25.730795060773,-1.95357435059826,0.458852987463658,7.5656679899915e-07,7.12600275585615e-05,"Pah"
"ENSMUSG00000054594",18.9267204147981,1.46065130733277,0.346252582929179,1.12931653244202e-06,0.000100007903377294,"Oscar"
"ENSMUSG00000006235",77.6510553159248,1.01216785683976,0.246483709910177,1.68169159155513e-06,0.000139143719752097,"Epor"
"ENSMUSG00000026100",19.0938326318089,2.05910611163272,0.520708593907008,4.04892180786927e-06,0.000295788551193416,"Mstn"
"ENSMUSG00000030089",1737.13572273727,-1.22220551628982,0.329546261352617,8.4023662840825e-06,0.00053775144218128,"Slc41a3"
"ENSMUSG00000060716",56.2175528673136,-1.10910980603493,0.315104307392746,1.58042112240066e-05,0.000903373539277569,"Plekhh1"
"ENSMUSG00000074505",20.46971410308,1.08069882142701,0.309834166199489,2.02587588338189e-05,0.00111542342755615,"Fat3"
"ENSMUSG00000002289",313.214505276466,1.83669349577153,0.543242960858156,2.50597877149388e-05,0.0012778693073941,"Angptl4"
"ENSMUSG00000108634",19.3509852371321,-1.33635532329361,0.416261835064308,4.45428356053556e-05,0.00199722606594553,"Gm38534"
"ENSMUSG00000006403",28.2065760557275,-1.51948001831172,0.469992790167038,4.52982011755165e-05,0.00202503242031204,"Adamts4"
"ENSMUSG00000049556",28.6208247850901,1.0884163847579,0.341452306982317,5.04232108156975e-05,0.00219516861969734,"Lingo1"
"ENSMUSG00000051111",23.7264047007302,-1.04620324050586,0.332318073187346,6.35120165606354e-05,0.002613065824209,"Sv2c"
"ENSMUSG00000036123",20.31139162114,-1.26921516324111,0.405625768235062,7.15650856164165e-05,0.00286566503259747,"Slc9a3"
"ENSMUSG00000086806",22.0607531304978,-1.04501117504839,0.345232451578692,9.5863930639115e-05,0.00359869917426398,"Gm13054"
"ENSMUSG00000054320",18.4463681630415,1.1310054782418,0.377703171187512,0.000108134586172302,0.00392641161924774,"Lrrc36"
"ENSMUSG00000030789",27.1077427013424,1.03695468176299,0.366995631189784,0.000160749693752093,0.00536147163519369,"Itgax"
"ENSMUSG00000005716",15.7400822327332,1.48212985907786,0.663847480074309,0.000763257302763691,0.0180950192159711,"Pvalb"
"ENSMUSG00000085087",13.61161568813,1.03533579249796,0.488817876543678,0.000958358052485262,0.0214289049698488,"Gm13528"
"ENSMUSG00000072596",11.2068131702352,1.09327670447051,0.519363258361194,0.00112658930101385,0.0239449857677377,"Ear2"
"ENSMUSG00000109904",293.293737257386,1.12118543218034,0.564923716819711,0.00115023400522618,0.0242960570694884,"Gm45819"
"ENSMUSG00000041481",24.2522989765926,1.09825198682609,0.577738078072698,0.00133381103892584,0.0268483254287007,"Serpina3g"
"ENSMUSG00000018822",112.169610041966,1.42784630501004,0.841634804898806,0.00173742036717976,0.0329162166751332,"Sfrp5"
"ENSMUSG00000044006",15.8618555195198,1.25386457405013,0.824290919290372,0.00256459457678313,0.0426274898800268,"Cilp2"
