"ID","log2FoldChange","pvalue","padj","371-Liver","372-Liver","373-Liver","378-Liver","379-Liver","380-Liver","381-Liver","383-Liver","392-Liver","393-Liver","Gene.name"
"ENSMUSG00000000168",-0.0819919410998789,0.636197105990334,0.85462931247126,2456.26850581383,2175.4996752199,2142.82697927449,2023.87782742794,2658.29772350339,1563.35816364047,1762.76742790112,1548.40716087756,1729.30297803571,2297.42243239667,"Dlat"
"ENSMUSG00000000171",-0.0837318949522682,0.463736543885883,0.752058423337505,4886.28507127742,4683.69793923466,5425.07333435483,4495.75427568433,4943.01717697423,6188.35728997029,6173.25435277113,4947.6966108139,4821.1468429844,5296.9739669015,"Sdhd"
"ENSMUSG00000000184",0.162184810027107,0.183858334700857,0.49708676956934,264.802180924167,376.071059830135,327.198131565866,281.042613066299,277.049656634873,288.19090033412,333.998038970739,296.785940817315,335.212663929386,273.050206375398,"Ccnd2"
"ENSMUSG00000000194",0.0243861505579295,0.768659349502541,0.916544309740139,594.663518368497,659.049986706538,621.034885011291,680.809498319021,640.598979820906,591.875935094805,616.611764253671,592.623683740645,685.214121855656,624.114757429482,"Gpr107"
"ENSMUSG00000000204",-0.231606551038594,0.598118208815704,0.835099820761916,14.8380532414404,5.28932573600753,19.2469489156392,12.9854672703901,10.0289468465113,9.29648065593934,9.99139432818449,5.68918736391019,8.8732763981308,12.0022068736439,"Slfn4"
"ENSMUSG00000000247",-0.133465370433797,0.50357083676073,0.776509113151803,108.431927533603,106.315447293751,79.5540555179753,84.4055372575354,87.7532849069735,131.700142625807,67.0850762035244,72.0630399428624,83.8031659823464,90.0165515523291,"Lhx2"
"ENSMUSG00000000253",-0.586685045637616,0.157903157019255,0.460360726904898,65.0591565201618,28.0334264008399,43.6264175421155,25.0434011643237,26.325985472092,40.2847495090705,21.4101307032525,10.4301768338354,14.7887939968847,22.0040459350138,"Gmpr"
"ENSMUSG00000000266",-0.030496770662127,0.86134909333196,0.954529357471576,188.329137295205,214.217692308305,151.409331469695,209.622543079154,244.455579383712,131.700142625807,171.28104562602,183.950391433096,201.127598357631,180.033103104658,"Mid2"
"ENSMUSG00000000275",0.129926628312445,0.494041417232522,0.770350696219834,1612.78224847349,2849.35977398725,2151.80888876846,2349.44204256414,2509.11713916153,1358.8355892098,2529.25010707756,2006.38674367233,2090.1495515597,2240.41194974686,"Trim25"
"ENSMUSG00000000276",-0.343008640073582,0.168293844170249,0.475549972431552,91.3110968704026,72.4637625833031,65.4396263131732,100.173604657295,76.4707197046483,46.4824032796967,54.2389977815729,39.8243115473714,55.2114975883694,60.0110343682194,"Dgke"
"ENSMUSG00000000278",-0.421655799425289,1.3995622614751e-05,0.000577939239002848,1330.85923688612,1180.57750427688,977.74500491447,1345.85092923828,1564.51570805576,1324.74849347136,1290.31721038268,936.819519257212,992.821036990857,1030.1894233211,"Scpep1"
"ENSMUSG00000000282",0.088855275099325,0.536133307115624,0.798756281593868,450.848540797613,545.858415955977,379.806458601946,367.303217076747,506.461815748818,486.515820994159,482.441611846622,426.689052293264,556.058654282863,525.09655072192,"Mnt"
"ENSMUSG00000000290",-0.147222149281015,0.65593201076469,0.863915380429998,101.583595268323,202.581175689088,97.5178745059051,183.651608538374,183.02827994883,263.400285251615,198.400544516806,126.110319900009,307.606915135201,103.01894233211,"Itgb2"
"ENSMUSG00000000295",-0.0942854633573748,0.77789936841916,0.920544543301997,19.4036080849605,15.3390446344218,30.7951182650227,17.6231341526722,21.3115120488364,13.944720983909,25.692156843903,10.4301768338354,21.6902311954308,16.0029424981918,"Hddc2"
"ENSMUSG00000000296",0.146051270786855,0.363387757932334,0.675496564805845,238.550240573927,185.655333333864,291.270493590006,195.709542432307,188.669562549993,278.89441967818,229.802069548243,259.806222951899,248.451739147662,265.048735126302,"Tpd52l1"
"ENSMUSG00000000301",-0.15080765278511,0.299715654572521,0.622026185459025,7307.17052705397,6796.78357076967,8018.27891825528,7741.19355990539,6809.65490878114,10787.0163877749,7798.99694417143,7477.48859196596,5987.4897295387,8144.49754767351,"Pemt"
"ENSMUSG00000000303",-0.858384067077103,1.70250306075686e-08,2.46062767371189e-06,1785.13194381637,1138.26289838882,708.287720095522,1874.54495381845,1774.49678265458,1309.25435904479,1722.80185058838,1058.1888496873,829.158383425333,932.171400519675,"Cdh1"
"ENSMUSG00000000305",0.424028854529531,0.215249986828021,0.534765088642866,9.13110968704026,29.6202241216422,19.2469489156392,11.1304005174772,28.8332221837199,20.1423747545352,19.982788656369,22.7567494556408,22.6761507952231,26.0047815595618,"Cdh4"
"ENSMUSG00000000317",0.422693108135054,0.214477019725999,0.533718382592952,45.6555484352013,123.241289648975,96.2347445781959,40.811468564083,83.9924298395318,38.7353360664139,79.9311546254759,66.3738525789523,66.0566131860848,36.0066206209317,"Bcl6b"
"ENSMUSG00000000320",-1.30269002435693,1.29967216031909e-05,0.000545253993997808,29.6761064828808,14.2811794872203,15.3975591325113,24.1158677878672,34.4745047848824,40.2847495090705,42.8202614065049,17.0675620917306,14.7887939968847,7.00128734295893,"Alox12"
"ENSMUSG00000000325",0.255679226327007,0.068757786702207,0.29290546637905,447.424374664973,465.989597342263,436.264175421155,348.752549547619,425.603431798821,447.780484927745,304.023855986185,433.32643755116,452.537096304671,569.104642591948,"Arvcf"
"ENSMUSG00000000326",-0.856024816895011,8.66765715415596e-10,1.78962355498594e-07,25941.4826208814,14601.7126268224,17609.6751278821,28055.1020376777,30859.0694467151,38264.3143798463,28000.1689337136,20628.9933815384,15328.0920179711,15321.8172581126,"Comt"
"ENSMUSG00000000339",0.0229784280963711,0.855357743275512,0.952719286649274,218.005243778086,248.069377018753,259.192245397274,229.100743984739,231.919395825573,220.016708857231,269.767646860981,185.846787221066,239.578462749531,254.046712158796,"Rtca"
"ENSMUSG00000000340",0.235153013513073,0.0138759041254919,0.107069261414394,2975.60036926424,3452.87184046571,3364.36667045373,2857.73033286227,2968.56826656733,2601.46517022036,3591.19258995888,3525.39976983635,3602.5502176411,3701.680636613,"Dbt"
"ENSMUSG00000000346",-0.183974504814779,0.00142865222277528,0.0206070963830051,3388.78308260282,2827.14460589602,3166.7646615865,3324.27962121985,3430.52663068476,3311.09652695706,3438.46699094235,3039.92244811601,2850.29356299957,2998.5513505987,"Dazap2"
"ENSMUSG00000000355",-0.0181426579900325,0.869298887005337,0.958261690929966,738.478495939381,629.429762584896,757.046657348474,751.30203492971,650.001117489511,828.936191821258,705.106971160448,838.206938282768,670.425327858771,731.13443538614,"Mcts1"
"ENSMUSG00000000359",-0.231436894973384,0.548661107172765,0.807597411342089,11.4138871088003,10.5786514720151,12.8312992770928,11.1304005174772,11.9093743802321,17.0435478692221,5.70936818753399,9.48197893985032,7.88735679833849,8.00147124909592,"Rem1"
"ENSMUSG00000000374",0.144545129365445,0.24049063553681,0.561701867390677,740.761273361141,794.456725548331,732.667188721998,737.389034282864,689.490095697649,494.262888207442,723.662417769934,684.598879457193,790.707519033433,745.137010072058,"Trappc10"
"ENSMUSG00000000378",-0.354105988809531,0.00142323407989297,0.020570002156693,552.432136065936,457.526676164651,494.005022168072,556.520025873859,538.429083822073,723.576077720612,573.791502847166,455.134989112815,483.100603898232,408.075033703892,"Ccm2"
"ENSMUSG00000000384",0.0926519790933187,0.263671918042385,0.58761460098087,1084.31927533603,1153.07301044964,1269.01549850448,1037.90984825475,1017.31129574299,1248.82723478118,1137.59161136615,1132.14828541813,1162.39920815513,1165.21425064959,"Tbrg4"
"ENSMUSG00000000385",-0.279238799421384,0.18395638747628,0.497143169071556,57.0694355440016,71.4058974361016,55.174586891499,89.970737516274,105.930751066275,71.2730183622016,79.9311546254759,54.9954778511319,70.0002915852541,84.0154481155072,"Tmprss2"
"ENSMUSG00000000386",0.116559673576954,0.669525390578499,0.869750852240407,65.0591565201618,50.2485944920715,35.9276379758598,33.3912015524316,35.1013139627894,34.0870957384443,52.8116557346894,60.6846652150421,57.183336787954,32.0058849963837,"Mx1"
"ENSMUSG00000000399",0.0704237863888584,0.57516451722127,0.820852153290054,3347.69308901113,3274.62156316226,4112.43141830824,3052.51234191812,2902.7533028871,4229.8986984524,3746.77287306918,3565.22408138372,3342.26744329593,3841.70638347218,"Ndufa9"
"ENSMUSG00000000409",-0.227252802491311,0.543720644866692,0.804160701120962,19.4036080849605,22.7441006648324,11.5481693493835,18.5506675291286,21.3115120488364,30.9882688531311,25.692156843903,23.7049473496258,31.5494271933539,7.00128734295893,"Lck"
"ENSMUSG00000000420",0.0329158230018063,0.774729910315932,0.918930766827753,1290.91063200532,1373.10896106755,1194.59396269734,1267.93812561594,1293.73414319995,962.185747889722,1424.48736278973,1195.67754431513,1247.18829373727,1374.25268703222,"Galnt1"
"ENSMUSG00000000439",0.0171960658817081,0.869690877726415,0.958417251679747,424.596600447372,441.658698956628,372.107679035691,406.259618887917,412.440439062775,322.277996072564,392.519062892962,394.450323897773,386.480483118586,389.071539487289,"Mkrn2"
"ENSMUSG00000000440",0.0835186458510455,0.705918369925172,0.886752230264239,562.704634463856,309.954488130041,365.692029397144,242.086211255129,316.538634843011,238.60967016911,308.305882126836,363.159793396267,362.81841272357,368.067677458413,"Pparg"
"ENSMUSG00000000441",-0.20658193816152,0.193159947898109,0.507953351742002,1329.71784817524,1331.32328775309,1044.46776115535,1382.95226429654,1685.4898793918,924.999825265964,1141.8736375068,1057.24065179331,1120.99058496386,1054.19383706839,"Raf1"
"ENSMUSG00000000486",-0.159226228332566,0.504624372518537,0.777375405671543,45.6555484352013,42.843538461661,39.7770277589876,59.3621360932117,42.6230240976728,82.1189124607975,45.6749455002719,62.5810610030121,56.1974171881617,42.0077240577536,"Sept1"
"ENSMUSG00000000489",0.321022388667783,0.286873425630593,0.608777009902805,39.9486048808011,43.9014036088625,34.6445080481505,27.826001293693,26.325985472092,43.3835763943836,24.2648147970195,27.4977389255659,65.0706935862925,28.0051493718357,"Pdgfb"
"ENSMUSG00000000530",0.0747882453131693,0.6937205112502,0.881228290125951,91.3110968704026,94.6789306745347,75.7046657348474,72.3476033636017,96.5286133976708,106.909527543302,72.7944443910584,97.6643830804583,120.282191174662,73.0134251480003,"Acvrl1"
"ENSMUSG00000000531",0.200991877753574,0.381339731261299,0.687896406983212,49.0797145678414,46.0171339032655,59.0239766746268,36.1738016818009,54.5323984779049,57.3282973782926,45.6749455002719,46.4616968052666,80.8454071829695,48.0088274945755,"Grasp"
"ENSMUSG00000000532",0.145780014603232,0.242063345794332,0.563761933631821,489.655756967534,623.082571701687,459.360514119922,501.79555666293,484.523494522075,398.199254762735,466.740849330904,457.031384900785,567.889689480371,481.088458851892,"Acvr1b"
"ENSMUSG00000000538",0.104934024933569,0.360434934228433,0.672002851445245,1077.47094307075,1198.56121177931,1244.636029878,1024.92438098436,1180.28168199879,920.351584937995,892.088779302186,1012.67535077601,1050.9902933786,983.180779732662,"Tom1l2"
"ENSMUSG00000000552",-0.988319475564844,2.95399925921071e-10,7.23629682938514e-08,683.691837817139,271.342410257186,309.234312577936,453.563821087195,589.827436410443,723.576077720612,449.612744768302,315.749898697016,292.818121138316,273.050206375398,"Zfp385a"
"ENSMUSG00000000555",-0.386645600223359,0.00889965087206489,0.0783830920499414,792.123765350742,595.578077874448,583.824117107722,880.229174257154,626.809177906953,680.192501326228,579.5008710347,494.011102766202,442.677900306748,607.111631025153,"Itga5"
"ENSMUSG00000000561",-0.127760212055142,0.322651724047588,0.642060493963898,385.789384277451,320.533139602056,413.167836722388,404.404552135005,371.697842498823,523.701743617916,382.527668564778,375.486366018073,413.100312312978,369.06786136455,"Wdr77"
"ENSMUSG00000000563",-0.0333060848169299,0.79057875992167,0.925950957629489,7493.21688692741,7025.8113751388,8658.56075218221,6929.60185550601,7049.7228239195,9999.91435890542,8903.75968845926,8131.74513881564,7435.80562163361,8195.5069268865,"Atp5f1"
"ENSMUSG00000000567",-0.281693845784076,0.264800782328869,0.588047760409918,149.521921125284,134.348873694591,202.734528578066,132.63727283327,223.770876512782,215.368468529261,117.042047844447,109.990955702264,89.7186835811003,156.028689357371,"Sox9"
"ENSMUSG00000000568",0.237959867333793,0.0241401990003283,0.15363201063485,2054.49967958406,2242.14517949359,2204.41721580454,1561.96620595263,1630.33067173599,1780.27604561238,1621.46056525965,1861.31246589262,1907.75442559812,1978.36376633897,"Hnrnpd"
"ENSMUSG00000000579",-0.572589177627285,0.152154476744835,0.451836583602445,28.5347177720008,18.5126400760263,10.2650394216742,12.0579338939336,16.9238478034877,26.3400285251615,9.99139432818449,13.2747705157905,6.90143719854617,12.0022068736439,"Dynlt1c"
"ENSMUSG00000000581",0.0187196123802056,0.87615335102766,0.960923082592409,1113.99538181891,976.409530866989,1326.75634525139,1122.31538551228,1071.21688504298,1363.48382953777,1268.90707967943,1328.42524947303,1117.04690656469,1267.23300907557,"C1d"
"ENSMUSG00000000594",-1.10327806504703,5.612889933967e-13,2.31780280616072e-10,4072.47492041996,1857.61119848584,2142.82697927449,3850.19104567065,4873.44135822656,5726.63208405863,5383.93420084456,2835.11170301525,2026.0647775732,2265.41654740028,"Gm2a"
"ENSMUSG00000000600",0.196001805153083,0.295881639867685,0.617987771204337,599.229073212017,588.701954417638,535.065179854769,624.229962355179,527.773327797655,283.54266000615,438.194008393234,587.88269427072,549.157217084317,579.106481653317,"Krit1"
"ENSMUSG00000000605",-0.109820750470829,0.118169380652074,0.396369515181666,1939.21941978517,1860.25586135385,1666.78577609435,1869.90728693617,1926.18460370807,1702.80537347956,1872.67276551115,1761.75168702419,1674.09148044734,1665.30620371809,"Clcn4"
"ENSMUSG00000000628",-0.537733587924219,0.289150523836155,0.61106777613744,249.964127682727,87.8028072177249,85.9697051565216,58.4346027167553,55.1592076558119,26.3400285251615,49.9569716409224,36.0315199714312,53.2396583887848,40.0073562454796,"Hk2"
"ENSMUSG00000000631",0.0340364140201596,0.828798220802805,0.942109513100424,2998.42814348184,3934.729415016,2595.77184375587,3430.01842613589,3259.40772511616,2334.96605808343,3850.96884249168,3307.31425421979,3519.73297125855,2892.53185654818,"Myo18a"
"ENSMUSG00000000673",-0.148983227486467,0.325042611552661,0.644803711719258,16764.7173854059,16056.806136798,18158.8547369417,15895.1394723339,15534.211856068,25215.1543657928,17920.2793986223,16472.093814308,13657.9442159229,18016.3127012456,"Haao"
"ENSMUSG00000000682",-0.3345872793098,0.272808665662263,0.595514823261846,85.6041533160024,74.0505603041054,70.5721460240103,94.6084043985561,78.3511472383692,213.819055086605,104.195969422495,89.130602034593,144.93018116947,75.0137929602743,"Cd52"
"ENSMUSG00000000686",0.380393952169635,0.0502165305955717,0.242777951303786,700.81266848034,1064.21233808471,823.769413589357,793.04103687025,787.272327451133,494.262888207442,1053.37843060002,806.916407781262,1201.83599214683,1087.19990597091,"Abhd15"
"ENSMUSG00000000693",-0.309568657621888,0.176029859531709,0.486587140204917,68.4833226528019,55.537920228079,28.2288584096041,51.0143357051038,63.9345361465092,69.7236049195451,51.3843136878059,39.8243115473714,58.1692563877463,61.0112182743564,"Loxl3"
"ENSMUSG00000000708",0.142117108792756,0.422996665163,0.721829966348233,2340.98824601495,3030.25471415871,2381.48914582842,2638.83245601855,2820.01449140338,1431.65802101466,2900.35903926727,2634.09374949042,2645.22228624277,2700.49654656987,"Kat2b"
"ENSMUSG00000000711",-0.0715082151270993,0.544065652319481,0.804464398713722,2651.44597537431,2908.60022223054,2509.80213859935,2865.15059987392,3165.38634843011,2345.81195218203,3058.79400647134,2341.10060024904,2548.60216546312,3100.57010902467,"Rab5b"
"ENSMUSG00000000732",-0.000668669528212483,0.998049990398638,0.999616598019177,15.9794419523205,19.5705052232279,20.5300788433485,22.2608010349544,23.8187487604642,20.1423747545352,18.5554466094855,18.9639578797006,24.6479899948078,19.0034942166028,"Icosl"
"ENSMUSG00000000738",0.0560767726259198,0.442170576136475,0.736169950109489,1280.6381336074,1308.57918708826,1302.37687662492,1203.01078926399,1223.53151527437,1344.89086822589,1417.35065255531,1334.11443683694,1381.27335930903,1386.25489390587,"Spg7"
"ENSMUSG00000000739",0.0213149988103897,0.94138633195819,0.983437416392608,688.257392660659,795.514590695532,567.143428047501,607.534361578963,670.68582036044,1388.27444462028,1074.78856130327,1543.66617140763,820.285107027202,763.140320382524,"Sult5a1"
"ENSMUSG00000000740",-0.287441567033865,0.0984492646538985,0.359917785809054,5791.40631900528,5256.53191644428,6378.43887064282,6349.89349522074,5601.16681377653,10078.9344444809,6631.43114982073,6465.76143908393,4724.52672220475,5398.99272532747,"Rpl13"
"ENSMUSG00000000743",0.115598268904824,0.193639405873794,0.508518006848242,1449.56366281764,1670.89800000478,1674.48455566061,1574.95167322302,1543.20419600692,1752.38660364457,1821.28845182334,1900.188579546,1801.27510882055,1763.32422651951,"Chmp1a"
"ENSMUSG00000000751",0.035023818186928,0.689255097675651,0.879550201843319,829.789592809783,946.789306745347,869.962090986891,956.286911126582,915.768208922059,907.956277396742,904.934857724138,825.880365660963,956.342011798541,1026.18868769655,"Rpa1"
"ENSMUSG00000000753",-0.210782412584199,0.111580348030039,0.386453575384171,14289.0452715071,13689.8328699347,14947.1805278854,13756.2475062254,14763.8633764204,21465.5738345639,17016.7718829451,14635.434493659,12774.560254509,14186.6085246471,"Serpinf1"
"ENSMUSG00000000759",0.1937843788122,0.112042740122712,0.386661553195664,523.897418293935,465.989597342263,542.763959421025,457.273954593021,489.537967945331,409.045148861331,365.399564002176,530.042622737633,474.227327500101,567.104274779674,"Tubgcp3"
"ENSMUSG00000000776",-0.124036525299006,0.26798743985688,0.59040219034391,224.853576043366,214.217692308305,227.113997204542,216.115276714349,222.517258156968,272.696765907554,244.075490017078,233.256681920318,194.226161159085,208.038252476494,"Polr3d"
"ENSMUSG00000000782",-0.452539575920556,0.00475009597392674,0.0506686087770666,108.431927533603,78.2820208929114,89.8190949396495,140.057539844921,146.673347630227,111.557767871272,121.324073985097,92.9233936105332,113.380753976116,91.0167354584661,"Tcf7"
"ENSMUSG00000000787",-0.098954753573429,0.578868412676689,0.822814710128295,5557.42163327488,5809.26645585707,4709.08683469305,5861.0834058282,6378.41019438116,3111.22219285437,6064.77635720798,4911.66509084247,4921.71064216322,4836.88937007849,"Ddx3x"
"ENSMUSG00000000791",-0.0125866512748475,0.958885110837044,0.988217805685097,45.6555484352013,44.4303361824632,56.4577168192082,53.7969358344731,36.3549323186033,49.5812301650098,72.7944443910584,66.3738525789523,51.2678191892002,35.0064367147947,"Il12rb1"
"ENSMUSG00000000804",-0.0739219700547925,0.688638354404004,0.879239436748584,1015.83595268323,949.433969613351,732.667188721998,1050.89531552514,1106.31819900577,537.646464601825,1000.56677486533,933.026727681272,986.905519392103,878.161469588278,"Usp32"
"ENSMUSG00000000811",-0.196251287390493,0.0560677552643076,0.259583091645827,271.650513189448,286.681454891608,251.493465831019,308.868614359992,293.346695260454,305.234448203342,299.741829845535,256.013431375959,227.747427552024,263.048367314028,"Txnrd3"
"ENSMUSG00000000823",-0.0610645440032844,0.722580184836765,0.893901516001521,1044.37067045523,880.672735045253,746.7816179268,959.069511255951,1062.44155655229,557.78883935636,742.217864379419,886.565030876005,853.806373420141,824.15153865688,"Zfp512b"
"ENSMUSG00000000826",0.0340073068094758,0.713273960447445,0.889807803343191,1975.74385853334,2048.55585755572,1934.95993098559,2096.22543079154,1879.17391536505,1609.84056692016,2091.05609868433,2013.02412893022,2054.65644596718,1833.3370999491,"Dnajc5"
"ENSMUSG00000000827",-0.0474710432728749,0.707834007339026,0.887350657137184,752.175160469941,753.199984807472,804.522464673717,716.983300000822,678.83433967323,937.395132807217,974.874618021429,827.776761448933,703.94659425171,829.152458187565,"Tpd52l2"
"ENSMUSG00000000838",0.162251469966179,0.345545392577152,0.660408343159372,677.984894262739,732.571614437043,599.221676240233,667.824031048631,705.160325145323,357.914505253665,589.492265362885,640.981776333882,686.200041455448,703.129286014304,"Fmr1"
"ENSMUSG00000000876",-0.138466537895274,0.268356872068978,0.590710352170969,3186.75728077705,2028.98535233249,2629.13322187631,2533.09365110252,2376.86040262317,2736.26413973148,2442.18224221767,2336.35961077912,2228.17829553062,2840.52229342905,"Pxmp4"
"ENSMUSG00000000881",-0.128990498613872,0.214615753004541,0.53387977249133,579.825465127056,571.776112062414,451.661734553666,643.708163260764,546.577603134863,515.954676404633,599.483659691069,528.146226949663,510.706352692417,572.105194310359,"Dlg3"
"ENSMUSG00000000884",-0.125865075522853,0.503583211057191,0.776509113151803,50.2211032787214,56.0668528016798,43.6264175421155,49.1592689521909,52.0251617662771,58.8777108209492,61.3757080159904,56.8918736391019,45.3523015904463,42.0077240577536,"Gnb1l"
"ENSMUSG00000000901",-0.651687485623937,0.10423824897068,0.371891260146758,19.4036080849605,15.3390446344218,6.41564963854639,15.7680673997594,13.162992736046,12.3953075412525,19.982788656369,7.58558315188026,4.92959799896155,15.0027585920549,"Mmp11"
"ENSMUSG00000000902",-0.188525266730792,0.170861451600655,0.479315797942021,514.766308606895,465.460664768662,447.812344770538,440.578353816805,476.374975209285,686.390155096855,423.920587924399,442.80841649101,446.621578705917,421.077424483673,"Smarcb1"
"ENSMUSG00000000915",-0.269148526837046,0.0419768680466041,0.218470174244714,788.699599218102,713.530041787415,683.908251469045,1081.5039169482,699.51904254416,734.421971819208,819.294334911128,745.283544672235,633.946302666456,645.118619458359,"Hip1r"
"ENSMUSG00000000916",-0.174608287606333,0.123007877494171,0.404328599823347,320.730227757289,245.424714150749,284.85484395146,282.897679819212,280.183702524408,361.013332138978,271.194988907865,281.614774513555,263.240533144547,266.048919032439,"Nsun5"
"ENSMUSG00000000934",-0.121185442324063,0.260533590325544,0.583616240076733,638.036289381938,459.642406459054,623.601144866709,602.896694696681,596.72233736742,658.500713129037,553.808714190797,562.281351133124,563.946011081202,602.110711494468,"Top1mt"
"ENSMUSG00000000948",0.1684337059368,0.736613343169015,0.902194897317181,58.2108242548816,31.2070218424444,24.3794686264763,41.7390019405395,37.6085506744172,1.54941344265656,17.128104562602,39.8243115473714,33.5212663929386,49.0090114007125,"Gm38393"
"ENSMUSG00000000957",-0.48917870007068,2.11089368911818e-05,0.000822338180291782,895.990138040825,704.009255462602,703.155200384684,858.895906598657,894.456696873222,915.703344610025,762.200653035788,527.198029055678,545.213538685148,603.110895400605,"Mmp14"
